child_mort,exports,health,imports,income,inflation,life_expec,total_fer,gdpp
0.5963855421686747,0.1927710843373494,0.21686746987951808,0.14457831325301207,0.47590361445783136,0.7409638554216867,0.4277108433734932,0.6807228915662651,0.3132530120481928
0.49397590361445787,0.3343373493975904,0.5753012048192772,0.5662650602409637,0.39759036144578314,0.3373493975903615,0.5632530120481929,0.46987951807228917,0.3734939759036144
0.927710843373494,0.963855421686747,0.19879518072289157,0.7560240963855422,0.8313253012048193,0.9759036144578314,0.18072289156626506,0.8825301204819278,0.7710843373493976
0.7228915662650602,0.012048192771084338,0.042168674698795185,0.10843373493975904,0.08433734939759037,0.7710843373493976,0.18975903614457834,0.8072289156626506,0.05421686746987952
0.12951807228915663,0.9156626506024097,0.47289156626506024,0.8734939759036146,0.746987951807229,0.24096385542168675,0.6596385542168675,0.2228915662650602,0.7530120481927711
0.5512048192771084,0.8132530120481928,0.24096385542168675,0.8433734939759033,0.4036144578313253,0.45783132530120485,0.25,0.5963855421686747,0.43373493975903615
0.021084337349397592,0.5542168674698795,0.7771084337349398,0.40662650602409645,0.8734939759036146,0.0783132530120482,0.858433734939759,0.28313253012048195,0.9216867469879518
0.10240963855421686,0.3253012048192771,0.9789156626506024,0.20481927710843376,0.8614457831325302,0.1566265060240964,0.9487951807228916,0.3614457831325301,0.891566265060241
0.7831325301204816,0.8072289156626506,0.0783132530120482,0.05421686746987952,0.6144578313253012,0.8945783132530121,0.21686746987951808,0.7590361445783133,0.6385542168674699
0.8313253012048193,0.2530120481927711,0.4096385542168675,0.46987951807228917,0.11445783132530121,0.463855421686747,0.2680722891566265,0.9337349397590362,0.0783132530120482
0.41566265060240964,0.49397590361445787,0.8644578313253013,0.6686746987951807,0.3855421686746988,0.674698795180723,0.4879518072289157,0.3102409638554217,0.355421686746988
0.10240963855421686,0.6204819277108434,0.9548192771084338,0.391566265060241,0.8795180722891567,0.11445783132530121,0.8704819277108434,0.05421686746987952,0.8975903614457832
0.8132530120481928,0.39759036144578325,0.3433734939759036,0.5481927710843373,0.22891566265060243,0.8945783132530121,0.20481927710843376,0.7710843373493976,0.23795180722891568
0.06927710843373494,0.19879518072289198,0.8734939759036146,0.25903614457831325,0.7921686746987953,0.10843373493975904,0.8975903614457832,0.11445783132530121,0.8253012048192772
0.3855421686746988,0.2530120481927711,0.42168674698795183,0.6024096385542169,0.5301204819277109,0.08433734939759063,0.44277108433734946,0.46385542168674676,0.6024096385542164
0.6385542168674698,0.3072289156626506,0.5602409638554218,0.3734939759036145,0.3795180722891566,0.49397590361445787,0.44277108433734946,0.7048192771084336,0.34036144578313254
0.9156626506024097,0.42168674698795183,0.2530120481927711,0.49397590361445787,0.042168674698795254,0.8704819277108434,0.10843373493975904,0.9036144578313251,0.10843373493975904
0.9397590361445783,0.08132530120481929,0.7409638554216867,0.3674698795180723,0.06927710843373494,0.35542168674698793,0.04819277108433735,0.855421686746988,0.06626506024096386
0.6566265060240962,0.7560240963855422,0.3674698795180724,0.9277108433734937,0.3493975903614458,0.536144578313253,0.2680722891566265,0.5843373493975904,0.3795180722891566
1.0,0.0963855421686747,0.5753012048192772,0.8554216867469876,0.0963855421686747,0.5120481927710844,0.0,0.6987951807228916,0.11445783132530121
0.18373493975903615,0.9518072289156627,0.6144578313253012,0.9036144578313252,0.7409638554216867,0.30120481927710835,0.5903614457831325,0.012048192771084338,0.7349397590361446
0.0,0.7771084337349398,0.8132530120481928,0.5030120481927711,0.8674698795180723,0.5180722891566265,0.9789156626506024,0.44277108433734946,0.903614457831321
0.7409638554216867,0.21686746987951808,0.13253012048192772,0.16867469879518074,0.2891566265060241,0.7048192771084326,0.2921686746987952,0.5542168674698795,0.25301204819277107
0.6204819277108434,0.26506024096385544,0.030120481927710843,0.0963855421686747,0.43373493975903615,0.8493975903614458,0.39457831325301207,0.5180722891566265,0.3855421686746988
0.5,0.2710843373493974,0.3855421686746988,0.06325301204819278,0.6626506024096386,0.8614457831325302,0.5903614457831325,0.22891566265060243,0.572289156626506
0.6506024096385542,0.5692771084337349,0.7349397590361446,0.3253012048192771,0.5512048192771084,0.8945783132530121,0.3132530120481928,0.7951807228915665,0.47590361445783136
0.10240963855421686,0.9819277108433735,0.8072289156626506,0.963855421686747,0.9457831325301175,0.006024096385542169,0.8975903614457832,0.3674698795180723,0.9518072289156627
0.14457831325301201,0.49397590361445787,0.6385542168674699,0.30120481927710846,0.8042168674698795,0.24698795180722893,0.9487951807228916,0.6566265060240963,0.8373493975903615
0.0783132530120482,0.28915662650602414,0.8373493975903615,0.1746987951807229,0.8493975903614458,0.06626506024096386,0.963855421686747,0.10240963855421688,0.8734939759036146
0.45783132530120485,0.43373493975903615,0.22891566265060243,0.6144578313253012,0.4277108433734937,0.7289156626506024,0.6174698795180723,0.42771084337349397,0.5060240963855409
0.03614457831325302,0.09036144578313253,0.8313253012048193,0.012048192771084338,0.8433734939759037,0.012048192771084338,1.0,0.05421686746987952,0.9156626506024097
0.5301204819277109,0.6807228915662651,0.6987951807228916,0.8795180722891567,0.45783132530120485,0.6686746987951807,0.6475903614457832,0.7349397590361446,0.43975903614457834
0.536144578313253,0.6385542168674697,0.15963855421686746,0.24096385542168675,0.7048192771084337,0.9277108433734941,0.3433734939759036,0.5542168674698795,0.6506024096385542
0.7560240963855422,0.18072289156626506,0.22289156626506026,0.3192771084337348,0.1927710843373494,0.2891566265060239,0.21084337349397592,0.7831325301204813,0.1746987951807229
0.7710843373493976,0.06626506024096386,0.9307228915662651,0.9337349397590362,0.12048192771084337,0.2108433734939759,0.16265060240963855,0.7409638554216867,0.27710843373493976
0.32228915662650603,0.8795180722891567,0.03614457831325302,0.25301204819277107,0.9819277108433735,0.7650602409638552,0.8012048192771085,0.4518072289156624,0.8795180722891567
0.608433734939759,0.765060240963855,0.4819277108433735,0.9578313253012049,0.21686746987951808,0.7349397590361448,0.3493975903614458,0.6626506024096386,0.16265060240963855
0.8253012048192772,0.5060240963855421,0.18975903614457834,0.608433734939759,0.27108433734939746,0.710843373493976,0.22891566265060243,0.6686746987951807,0.1987951807228917
0.24096385542168675,0.7831325301204817,0.5301204819277109,0.6987951807228916,0.6807228915662651,0.030120481927710843,0.49698795180722893,0.03313253012048193,0.6927710843373485
0.2921686746987952,0.5120481927710844,0.5963855421686747,0.7710843373493976,0.6445783132530117,0.05421686746987952,0.8403614457831325,0.1927710843373494,0.6445783132530117
0.8975903614457832,0.5692771084337349,0.9186746987951808,0.9759036144578314,0.18072289156626506,0.4457831325301205,0.006024096385542169,0.6927710843373495,0.20481927710843376
0.8554216867469879,0.14457831325301207,0.9698795180722892,0.9698795180722892,0.006024096385542169,0.5180722891566265,0.17168674698795183,0.8493975903614458,0.006024096385542169
0.42168674698795183,0.855421686746988,0.11144578313253012,0.45783132530120485,0.8042168674698795,0.8283132530120483,0.6716867469879518,0.5,0.7108433734939759
0.1927710843373494,0.8493975903614458,0.6024096385542164,0.8674698795180723,0.7228915662650602,0.3072289156626506,0.5060240963855422,0.12650602409638556,0.7048192771084336
0.009036144578313254,0.9939759036144576,0.6626506024096386,0.9879518072289157,0.9939759036144573,0.3915662650602409,0.9367469879518073,0.20481927710843376,1.0
0.30120481927710846,0.5903614457831325,0.608433734939759,0.7409638554216867,0.536144578313253,0.28313253012048184,0.5542168674698795,0.10843373493975904,0.4819277108433735
0.7560240963855422,0.28313253012048195,0.10240963855421688,0.4849397590361446,0.06927710843373494,0.6867469879518072,0.17168674698795183,0.8012048192771085,0.030120481927710843
0.8734939759036146,0.2319277108433735,0.5240963855421686,0.3493975903614458,0.036144578313253004,0.7771084337349398,0.024096385542168676,0.8975903614457832,0.04819277108433735
0.24698795180722893,0.9698795180722892,0.16867469879518074,0.8915662650602391,0.7228915662650602,0.6325301204819277,0.5903614457831325,0.40662650602409645,0.6506024096385542
0.355421686746988,0.9397590361445783,0.5060240963855411,0.8614457831325302,0.5120481927710844,0.3493975903614458,0.786144578313253,0.45783132530120485,0.5903614457831325
0.9759036144578314,0.2319277108433735,0.26506024096385544,0.3614457831325301,0.14457831325301201,0.46987951807228917,0.13855421686746988,0.9879518072289157,0.12650602409638545
0.20481927710843376,0.9879518072289157,0.7530120481927711,0.9939759036144575,0.7771084337349398,0.42168674698795156,0.8825301204819278,0.03313253012048193,0.8012048192771085
0.891566265060241,0.7349397590361446,0.18072289156626506,0.7951807228915664,0.24096385542168675,0.9216867469879518,0.3313253012048193,0.8433734939759034,0.21084337349397586
0.39759036144578314,0.7409638554216867,0.45783132530120485,0.8072289156626506,0.6265060240963856,0.16867469879518074,0.5210843373493976,0.16566265060240964,0.608433734939759
0.6686746987951807,0.24096385542168675,0.9939759036144573,0.9457831325301206,0.24698795180722893,0.4096385542168675,0.25903614457831325,0.710843373493976,0.3493975903614458
0.43975903614457834,0.5602409638554218,0.963855421686747,0.9216867469879518,0.26506024096385544,0.7590361445783133,0.3855421686746988,0.01807228915662651,0.28313253012048184
0.572289156626506,0.6626506024096386,0.3734939759036144,0.710843373493976,0.4096385542168675,0.9879518072289157,0.2921686746987952,0.5783132530120483,0.3192771084337349
0.20481927710843376,0.5271084337349399,0.7951807228915684,0.8132530120481928,0.5843373493975904,0.22289156626506018,0.7048192771084338,0.23493975903614459,0.5783132530120482
0.6265060240963856,0.45180722891566255,0.32530120481927716,0.4849397590361446,0.3674698795180723,0.14457831325301207,0.5301204819277109,0.536144578313253,0.34036144578313254
0.9036144578313244,0.43975903614457834,0.3373493975903615,0.5542168674698795,0.030120481927710843,0.6506024096385542,0.03614457831325302,0.9277108433734939,0.03614457831325302
0.7951807228915663,0.0,0.006024096385542169,0.0,0.25903614457831325,0.6144578313253012,0.3072289156626506,0.5,0.18072289156626506
0.7289156626506025,0.6746987951807231,0.5481927710843373,0.783132530120482,0.43975903614457834,0.3855421686746988,0.11445783132530121,0.7289156626506024,0.5240963855421686
0.6927710843373484,0.024096385542168676,0.3524096385542169,0.3795180722891566,0.1566265060240964,0.8373493975903615,0.3373493975903615,0.5662650602409639,0.0963855421686747
0.12951807228915663,0.9036144578313253,0.9789156626506024,0.8313253012048193,0.9397590361445783,0.12650602409638553,0.9156626506024097,0.24698795180722893,0.9578313253012049
0.19879518072289157,0.42168674698795183,0.8644578313253013,0.19578313253012047,0.819277108433735,0.4036144578313253,0.9216867469879518,0.42771084337349397,0.8554216867469879
0.963855421686747,0.20481927710843376,0.3072289156626506,0.5963855421686747,0.01807228915662651,0.3132530120481928,0.12650602409638556,1.0,0.01807228915662651
0.9698795180722892,0.29518072289156627,0.27710843373493976,0.03614457831325302,0.3132530120481928,1.0,0.1566265060240964,0.9457831325301204,0.3072289156626506
0.03614457831325302,0.5843373493975904,0.8253012048192772,0.21385542168674698,0.9698795180722892,0.5481927710843373,0.9277108433734932,0.3433734939759036,0.9939759036144576
0.3463855421686747,0.8614457831325302,0.04819277108433735,0.4518072289156625,0.9277108433734941,0.8554216867469878,0.6716867469879518,0.644578313253011,0.7771084337349398
0.8795180722891567,0.07228915662650598,0.012048192771084338,0.06325301204819278,0.28313253012048184,0.7530120481927711,0.25,0.7469879518072284,0.1927710843373494
0.5060240963855422,0.8975903614457832,0.713855421686747,0.9156626506024097,0.6144578313253012,0.31927710843373497,0.7771084337349398,0.572289156626506,0.6144578313253012
0.5512048192771084,0.8012048192771085,0.427710843373494,0.6506024096385542,0.391566265060241,0.5602409638554215,0.5632530120481929,0.6144578313253012,0.39759036144578314
0.5180722891566265,0.3433734939759036,0.2921686746987952,0.11746987951807229,0.5,0.5301204819277109,0.786144578313253,0.5301204819277109,0.5120481927710844
0.6144578313253012,0.4819277108433735,0.09036144578313253,0.3855421686746988,0.3373493975903615,0.45180722891566266,0.3614457831325301,0.674698795180723,0.29518072289156627
0.18373493975903615,0.5963855421686747,0.6204819277108433,0.45783132530120485,0.7349397590361447,0.22891566265060243,0.6867469879518073,0.07228915662650603,0.7228915662650602
0.06927710843373494,0.4096385542168675,0.9036144578313253,0.40662650602409645,0.7710843373493976,0.10240963855421688,0.8403614457831325,0.05421686746987952,0.8132530120481928
0.27108433734939746,0.8283132530120483,0.0,0.11746987951807229,1.0,0.6024096385542169,0.8253012048192772,0.37650602409638556,0.9819277108433735
0.33734939759036153,0.45783132530120485,0.3795180722891566,0.4277108433734939,0.6686746987951807,0.3795180722891566,0.536144578313253,0.18373493975903615,0.6265060240963856
0.27710843373493976,0.3855421686746988,0.2921686746987952,0.08433734939759037,0.7590361445783133,0.8283132530120483,0.3734939759036145,0.16566265060240964,0.6716867469879518
0.7771084337349398,0.04819277108433735,0.8855421686746989,0.24698795180722893,0.060240963855421686,0.3253012048192771,0.24096385542168675,0.7891566265060241,0.08433734939759037
0.4819277108433735,0.3855421686746988,0.5120481927710844,0.6807228915662651,0.3253012048192771,0.23493975903614459,0.45783132530120485,0.7771084337349398,0.4096385542168675
0.40662650602409645,0.6987951807228916,0.15963855421686746,0.3072289156626506,0.9337349397590362,0.9126506024096386,0.6265060240963856,0.6506024096385542,0.7771084337349398
0.8012048192771085,0.27710843373493976,0.3975903614457834,0.43975903614457834,0.1746987951807229,0.2530120481927711,0.23493975903614459,0.8614457831325302,0.1867469879518072
0.23493975903614459,0.46987951807228917,0.8795180722891567,0.5783132530120478,0.5512048192771084,0.5421686746987953,0.6174698795180723,0.06626506024096386,0.5301204819277109
0.3734939759036145,0.9759036144578314,0.07228915662650603,0.9819277108433735,0.7168674698795181,0.0,0.5210843373493976,0.42771084337349397,0.6807228915662651
0.9939759036144571,0.12048192771084337,0.9879518072289157,0.3433734939759036,0.05421686746987952,0.9126506024096386,0.042168674698795185,0.8734939759036146,0.024096385542168676
0.009036144578313254,1.0,0.12048192771084337,1.0,0.9759036144578314,0.04216867469879519,0.9939759036144579,0.0,0.927710843373494
0.22289156626506015,0.924698795180723,0.7650602409638553,0.9096385542168675,0.7650602409638554,0.09036144578313253,0.6385542168674699,0.08433734939759037,0.7650602409638554
0.03614457831325302,0.8433734939759031,0.819277108433735,0.822289156626506,0.7921686746987953,0.024096385542168676,0.8253012048192772,0.16566265060240964,0.819277108433735
0.5903614457831325,0.6867469879518072,0.7469879518072288,0.9518072289156627,0.12650602409638553,0.5873493975903614,0.18975903614457834,0.7650602409638555,0.22289156626506024
0.7168674698795181,0.3734939759036143,0.7710843373493976,0.18072289156626506,0.5421686746987951,0.5662650602409639,0.030120481927710843,0.5421686746987953,0.5963855421686747
0.08734939759036145,0.692771084337349,0.5843373493975902,0.5542168674698795,0.8132530120481928,0.36746987951807236,0.8704819277108434,0.006024096385542169,0.8072289156626506
0.060240963855421686,0.30120481927710835,0.8433734939759026,0.15361445783132532,0.8253012048192772,0.04819277108433735,0.9698795180722892,0.042168674698795185,0.8433734939759034
0.3313253012048193,0.1566265060240964,0.06626506024096386,0.15361445783132532,0.44578313253011986,0.963855421686747,0.5783132530120483,0.44277108433734946,0.3313253012048193
0.5240963855421686,0.3343373493975904,0.18975903614457834,0.7168674698795181,0.4819277108433735,0.47590361445783136,0.4668674698795181,0.37650602409638556,0.5542168674698795
0.819277108433735,0.16265060240963855,0.5,0.030120481927710843,0.2530120481927707,0.9337349397590362,0.30120481927710846,0.8313253012048193,0.27108433734939763
0.5512048192771084,0.7710843373493976,0.5903614457831325,0.42168674698795167,0.5903614457831325,0.6265060240963856,0.4036144578313253,0.5240963855421686,0.6325301204819277
0.021084337349397592,0.6506024096385542,0.8493975903614458,0.4457831325301204,0.9096385542168676,0.15060240963855415,0.9578313253012049,0.3493975903614458,0.9698795180722892
0.12951807228915663,0.8373493975903615,0.9457831325301204,0.6867469879518072,0.9578313253012049,0.060240963855421686,0.9879518072289157,0.13855421686746988,0.9879518072289157
0.7048192771084337,0.08132530120481929,0.45180722891566266,0.7469879518072289,0.16867469879518074,0.8012048192771085,0.3795180722891566,0.7228915662650602,0.13253012048192772
0.8072289156626506,0.13253012048192772,0.46385542168674704,0.22891566265060243,0.16265060240963855,0.7168674698795181,0.13253012048192772,0.9216867469879518,0.12048192771084337
0.39156626506024095,0.8734939759036146,0.11144578313253012,0.7891566265060241,0.5783132530120481,0.43975903614457834,0.7289156626506025,0.14759036144578314,0.5180722891566265
0.7650602409638555,0.006024096385542169,0.8012048192771085,0.18674698795180725,0.13855421686746988,0.9819277108433735,0.43373493975903615,0.9698795180722892,0.4277108433734939
0.8674698795180723,0.602409638554216,0.6445783132530115,0.7228915662650602,0.04819277108433735,0.1867469879518072,0.12048192771084337,0.8253012048192772,0.060240963855421686
0.44578313253012053,0.057228915662650606,0.27710843373493976,0.7771084337349398,0.3072289156626506,0.39759036144578325,0.39457831325301207,0.7530120481927711,0.42168674698795156
0.44578313253012053,0.7198795180722892,0.4879518072289157,0.7048192771084331,0.5060240963855422,0.41566265060240964,0.7590361445783133,0.39759036144578314,0.45180722891566233
0.4879518072289157,0.1746987951807229,0.536144578313253,0.13253012048192772,0.6746987951807231,0.608433734939759,0.8012048192771085,0.40662650602409645,0.6716867469879518
0.746987951807229,0.924698795180723,0.024096385542168676,0.5301204819277109,0.49397590361445787,0.29518072289156627,0.3253012048192771,0.6204819277108434,0.46385542168674704
0.8373493975903611,0.12650602409638542,0.786144578313253,0.22289156626506004,0.10240963855421688,0.746987951807229,0.07228915662650603,0.9578313253012049,0.10240963855421688
0.3463855421686747,0.6686746987951807,0.6506024096385542,0.6325301204819277,0.41566265060240964,0.8072289156626506,0.4156626506024097,0.09337349397590361,0.3644578313253012
0.2560240963855422,0.9457831325301137,0.0963855421686747,0.8313253012048193,0.963855421686747,0.8012048192771085,0.7198795180722892,0.28313253012048195,0.8614457831325302
0.1566265060240964,0.3614457831325301,0.8554216867469806,0.26506024096385544,0.8493975903614458,0.21686746987951808,0.8825301204819278,0.3102409638554217,0.8855421686746988
0.22891566265060243,0.057228915662650606,1.0,0.01807228915662651,0.9518072289156627,0.1927710843373494,0.8072289156626506,0.32831325301204817,0.9457831325301206
0.3132530120481928,0.3132530120481928,0.7289156626506025,0.12650602409638556,0.6566265060240964,0.4879518072289157,0.7048192771084338,0.3855421686746988,0.6987951807228916
0.644578313253012,0.4457831325301203,0.41566265060240964,0.21385542168674698,0.27710843373493976,0.8795180722891567,0.355421686746988,0.4819277108433735,0.25903614457831325
0.6024096385542165,0.6566265060240964,0.3524096385542169,0.6626506024096386,0.22289156626506024,0.3313253012048193,0.22289156626505985,0.7168674698795181,0.3644578313253012
0.43373493975903615,0.36746987951807253,0.24698795180722893,0.042168674698795185,0.6506024096385542,0.9939759036144564,0.6325301204819277,0.5120481927710844,0.7409638554216867
0.5421686746987953,0.9036144578313253,0.5542168674698795,0.9397590361445783,0.3012048192771063,0.7771084337349398,0.49698795180722893,0.3433734939759036,0.23795180722891568
0.7349397590361446,0.41566265060240964,0.3132530120481928,0.3373493975903615,0.29518072289156627,0.9698795180722892,0.31927710843373497,0.8132530120481928,0.23795180722891568
0.8433734939759032,0.5271084337349399,0.43975903614457834,0.27108433734939763,0.23493975903614459,0.819277108433735,0.01807228915662651,0.9156626506024097,0.26506024096385544
